vol_id,vol_name,vol_description,vol_created_at,vol_updated_at,vol_sharing_level,vol_short_name,user_id,user_prename,user_sortname,user_affiliation
321,Looking without seeing: Children do not distinguish efficient from inefficient means to achieve a goal,"Observing actions provides important information about other people’s goals and the means they use to achieve their goals. Preschoolers (N=22) and adults (N=22) watched videorecorded actors use efficient and inefficient means of grasping a hammer to pound a peg. Eye tracking showed that participants at both ages looked equally long at the goal target (the peg) but adults looked longer than children at the means—how actors grasped the hammer. Deep learning analysis of participants’ eye gaze distinguished observation of efficient from inefficient grasps for adults, but not for children. Moreover, only adults showed differential physiological responses while observing efficient versus inefficient grasps in action-related neural activity (EEG) and pupil dilation. Thus, children can actively direct their gaze to look at goal-directed actions without seeing whether the means are efficient or not. Moreover, findings suggest that the development of action perception is built from children’s own motor experiences.",2017-02-09T22:19:00.327416Z,2025-03-05T16:34:51.140713Z,public,ESC Perception,5,Karen,Adolph,New York University
322,Children learning about the hidden affordances of everyday objects,"We ask how children learn about and discover ""hidden affordances"". Hidden affordances are possibilities for action which are not immediately apparent. The current study aims to understand how children discover hidden affordances. Infants were presented with various objects, such as containers and doors, which required the discovery of a hidden affordance in order to open them. Each artifact had a target action that was not readily apparent to perception -- it had to be discovered through trial and error exploration.",2017-02-23T19:50:52.944706Z,2017-02-23T19:50:52.944706Z,private,Hidden Affordances,5,Karen,Adolph,New York University
323,The interplay of posture and vision in infancy,"In this study, we are asking how visual exploration and postural control are related in infant development. With the use of remote eye-tracking and motion tracking, we are testing whether developmental improvements in infants’ sitting skill facilitate visual tracking, and whether the necessity of stabilizing gaze to track a moving target makes infants sit more stably.",2017-02-27T22:51:45.152968Z,2017-02-27T22:51:45.152968Z,private,Posture & Vision,5,Karen,Adolph,New York University
350,Walking infants perception of affordances for walking over gaps,Walking infants perception of affordances for walking over gaps,2017-05-01T15:49:03.904718Z,2017-05-01T15:49:03.904718Z,private,Gaps Walking,5,Karen,Adolph,New York University
430,TEMPORARY DATAVYU WORKSHOP VOLUME,Videos and metadata to be deleted after every Datavyu Workshop,2017-06-14T21:13:55.067959Z,2017-06-14T21:13:55.067959Z,private,NA,5,Karen,Adolph,New York University
434,Real-time Processes in the Development of Action Planning,"We tested developmental changes in the moment-to-moment interplay among perceptual, neural, and motor components of action planning using video, motion-tracking, head-mounted eye tracking, and EEG. Preschoolers (N = 32) and adults (N = 22) grasped a hammer to pound a peg. When the handle pointed toward their non-dominant hand, younger children (“nonadaptive children”) used a habitual overhand grip that interfered with wielding the hammer, whereas adults and older children (“adaptive children”) used an adaptive underhand grip. Adaptive and nonadaptive children differed in: when and where they directed their gaze to obtain visual information; neural activation of the motor system before reaching; and straightness of their reach trajectories. Nonadaptive children immediately used a habitual overhand grip and then gathered visual information, leaving insufficient time to form a plan before acting. We suggest that development of action planning depends on a real-time “tug of war” between habits and information gathering and processing.",2017-06-20T16:19:54.799151Z,2025-03-05T16:34:53.244710Z,public,ESC Production,5,Karen,Adolph,New York University
443,Perceiving affordances for different motor skills,"We examined several factors that affect people’s ability to perceive possibilities for action. In Experiment 1, 24 participants crossed expanses of various sizes in three conditions: leaping, a familiar, launching action system; arm-swinging on monkey bars, an unpracticed skill that uses the arms rather than the legs; and crawling on hands and knees, a disused skill that involves all four limbs. Before and after performing each action, participants gave verbal judgments about the largest gap they could cross. Participants scaled initial judgments to their actual abilities in all three conditions. But they considerably underestimated their abilities for leaping, a launching action, and for arm- swinging when it was performed as a launching action; judgments about crawling, a non-launching action, and arm- swinging when it was performed as a non-launching action were more accurate. Thus, launching actions appear to produce a deficit in perceiving affordances that is not ameliorated by familiarity with the action. However, after performing the actions, participants partially corrected for the deficiency and more accurately judged their abilities for launching actions—suggesting that even brief action experience facilitates the perception of affordances. In Experiment 2, we confirmed that the deficit was due to the launching nature of the leaping and arm-swinging actions in Experiment 1. We asked an additional 12 participants to cross expanses using two non-launching actions using the legs (stepping across an expanse) and the arms (reaching across an expanse). Participants were highly accurate when judging affordances for these actions, supporting launching as the cause of the underestimation reported in Experiment 1.

See volume links for volume with other conditions.",2017-06-30T18:32:49.630196Z,2025-03-05T16:34:53.501579Z,public,NA,5,Karen,Adolph,New York University
444,PLAY Project: Pilot Data Collections,Pilot data collections of 12-24 month olds playing with their caregiver in their home.,2017-06-30T19:11:09.360464Z,2017-06-30T19:11:09.360464Z,private,PLAY-pilot-data,5,Karen,Adolph,New York University
452,Perceiving affordances for different motor skills (other conditions),"We examined several factors that affect people’s ability to perceive possibilities for action. In Experiment 1, 24 participants crossed expanses of various sizes in three conditions: leaping, a familiar, launching action system; arm-swinging on monkey bars, an unpracticed skill that uses the arms rather than the legs; and crawling on hands and knees, a disused skill that involves all four limbs. Before and after performing each action, participants gave verbal judgments about the largest gap they could cross. Participants scaled initial judgments to their actual abilities in all three conditions. But they considerably underestimated their abilities for leaping, a launching action, and for arm- swinging when it was performed as a launching action; judgments about crawling, a non-launching action, and arm- swinging when it was performed as a non-launching action were more accurate. Thus, launching actions appear to produce a deficit in perceiving affordances that is not ameliorated by familiarity with the action. However, after performing the actions, participants partially corrected for the deficiency and more accurately judged their abilities for launching actions—suggesting that even brief action experience facilitates the perception of affordances. In Experiment 2, we confirmed that the deficit was due to the launching nature of the leaping and arm-swinging actions in Experiment 1. We asked an additional 12 participants to cross expanses using two non-launching actions using the legs (stepping across an expanse) and the arms (reaching across an expanse). Participants were highly accurate when judging affordances for these actions, supporting launching as the cause of the underestimation reported in Experiment 1.

For videos of other conditions, see volume links.",2017-07-13T15:06:14.636062Z,2025-03-05T16:34:53.805940Z,public,NA,5,Karen,Adolph,New York University
455,Pilot study: Crawling over gaps -- performance vs. perception,Vanessa's pilot data for her NRSA.,2017-07-14T18:51:43.509738Z,2017-07-14T18:51:43.509738Z,private,NA,5,Karen,Adolph,New York University
458,Where Infants Go: Real‐Time Dynamics of Locomotor Exploration in Crawling and Walking Infants,"Where do infants go? A longstanding assumption is that infants primarily crawl or walk to reach destinations viewed while stationary. However, many bouts of spontaneous locomotion do not end at new people, places, or things. Study 1 showed that half of 10- and 13- month-old crawlers’ (N = 29) bouts end at destinations—more than previously found with walkers. Study 2 confirmed that, although infants do not commonly go to destinations, 12-month-old crawlers go to proportionally more destinations than age-matched walkers (N = 16). Head-mounted eye tracking revealed that, crawlers and walkers mostly take steps in place while fixating something within reach. When infants do go to a destination, they take straight, short paths to a target fixated while stationary.

For videos of full sessions, see volume links.",2017-07-19T17:43:33.250295Z,2025-03-05T16:34:53.889071Z,public,ET Goal Walking,5,Karen,Adolph,New York University
459,Excerpt volume: Object interaction and walking: Integration of old and new skills in infant development,"ABSTRACT

For full session videos, see links.",2017-07-19T17:50:41.088933Z,2025-03-05T16:34:53.902190Z,public,NA,5,Karen,Adolph,New York University
460,Pilot study: Longitudinal training study of children learning to brachiate on monkey bars,"Videos include multiple participants brachiating on monkey bars. To connect metadata to participant's video, use ""Identifier Photos"" included in materials.",2017-07-21T14:13:35.306568Z,2017-07-21T14:13:35.306568Z,private,NA,5,Karen,Adolph,New York University
471,"Excerpt volume: Illustrations from motor development of Siegler's ""Overlapping Waves Model"" of strategy choice","Siegler's ""Overlapping Waves Model"" proposes that strategies enter children's repertoires at different times and change in frequency over development as behavior becomes more adaptive and functional. Here, we illustrate the Overlapping Waves Model with video clips from several studies in infant and child motor development. (See links for specific papers relevant to the excerpts).

Illustration #1: Infants' use of various strategies for descending impossibly steep slopes (backing feet first, sliding head first, sitting, crawling, walking, avoiding descent). Longitudinal observations show that strategies entered infants' repertoires at various ages and changed in frequency as infants became more accurate at detecting affordances for descent over weeks of crawling and walking. See links for Illustration #1-Longitudinal.
Cross-sectional observations show that individual infants use multiple strategies within a single session. See links for Illustration #1-Cross-sectional.

Illustration #2: Walking infants use multiple strategies for descending drop-offs (backing feet first, sitting, crawling, walking, avoiding descent). See links for Illustration #2-Drop-offs.

Illustration #3: 4-year-olds use multiple strategies for pounding a peg with a hammer (radial grip, ulnar grip, two-handed grip, etc.). See links for Illustration #3-Hammering.",2017-08-17T14:58:10.229337Z,2025-03-05T16:34:54.529477Z,public,NA,5,Karen,Adolph,New York University
476,Body mass and free play,Infants in free play wearing a weighted or unweighted snowsuit.,2017-08-25T20:07:05.448587Z,2017-08-25T20:07:05.448587Z,private,Fat Suits,5,Karen,Adolph,New York University
595,Excerpt: The organization of exploratory behaviors in infant locomotor planning.,"How do infants plan and guide locomotion under challenging conditions? This experiment investigated the real-time process of visual and haptic exploration in 14-month-old infants as they decided whether and how to walk over challenging terrain—a series of bridges varying in width. Infants’ direction of gaze was recorded with a head-mounted eye tracker and their haptic exploration and locomotor actions were captured on video. Infants’ exploration was an organized, efficient sequence of visual, haptic, and locomotor behaviors. They used visual exploration from a distance as an initial assessment on nearly every bridge. Visual information subsequently prompted gait modifications while approaching narrow bridges and haptic exploration at the edge of the bridge. Results confirm predictions about the sequential, ramping-up process of exploration and the distinct roles of vision and touch. Exploration, however, was not a guarantee of adaptive decisions. With walking experience, exploratory behaviors became increasingly efficient and infants were better able to interpret the resulting perceptual information in terms of whether it was safe to walk.",2018-02-23T20:34:44.393942Z,2025-03-05T16:34:57.981591Z,public,NA,5,Karen,Adolph,New York University
596,Excerpt volume: Learning the designed actions of everyday objects,"How do young children learn to use everyday objects—doorknobs, latches, zippers, Velcro fastenings, and so on—in the ways the objects were designed to be used? Designed actions can be easy or difficult to implement (e.g., pushing a fire door vs. lifting up a garage door) and more or less hidden from view (e.g., press-turn-pull a pill bottle lid vs. lifting a sugar bowl lid). Although the designed actions for everyday objects seem obvious to adults, they are not necessarily obvious to young children. Surprisingly little is known about how young children learn to implement the designed actions of the objects that populate their everyday environment. Here, we are investigating the real-time and developmental progression in 12- to 60-month-old children’s learning of the designed actions for everyday objects and toys. Moreover, we are testing the motivational, perceptual, social, and biomechanical factors that facilitate learning about these designed actions.",2018-02-23T20:49:04.003964Z,2025-03-05T16:34:58.026328Z,public,NA,5,Karen,Adolph,New York University
707,"Using EEG, Head-Mounted Eye Tracking, Motion Tracking, and Video to Study Human Development","Here we describe an innovative, integrative protocol that addresses the challenges of simultaneously using four recording technologies (EEG, head-mounted eye tracking, motion tracking, and video) to assess the neurophysiological factors underlying goal-directed behavior. This protocol is used successfully with adults and preschool-aged children and can be used in conjunction with any manual or locomotor task. To illustrate, we provide an example of a study on problem solving with a manual tool use task. The EEG and eye tracking revealed motor planning and its absence prior to the first movement. The motion tracking and video revealed the efficiency of participants' problem-solving strategies.",2018-06-07T17:07:49.142225Z,2025-03-05T16:35:01.416330Z,public,"Excerpt volume: Using EEG, HMET, MT, and Video",5,Karen,Adolph,New York University
724,Play & Learning Across a Year (PLAY) Project Summit (2018-06-29 Philadelphia),This project shares materials related to the 2018-06-29 PLAY Project summit held prior to the 2018 International Congress for Infant Studies (ICIS) meeting in Philadelphia.,2018-06-29T12:43:13.431464Z,2025-03-05T16:35:02.173179Z,public_overview_only,PLAY-summit-2018,5,Karen,Adolph,New York University
735,"Excerpt: Postural, Visual, and Manual Coordination in the Development of Prehension","This experiment investigated real-time and developmental cascades of postural, visual, and manual actions for object prehension in 38 6- to 12-month-old infants and 8 adults. Participants’ task was to retrieve a toy as they spun past it at different speeds on a motorized chair. Head-mounted eye trackers recorded visual actions and video captured postural and manual actions. Prehension performance decreased at faster speeds. Prehension played out in a sequence of postural-visual-manual behaviors—first turning the head, then bringing the toy into the field of view, then lifting a hand toward the toy, and then visually fixating the toy prior to contact and retrieval. More efficient planning of manual actions and more sitting experience were related to better prehension performance.",2018-07-26T15:28:14.396543Z,2025-03-05T16:35:02.690908Z,public,NA,5,Karen,Adolph,New York University
761,Play Project: Solitary Dyadic Pilots,Pilot data collections of 13-23 month olds during solitary play and dyadic play with their mother in lab and home settings.,2018-09-12T16:51:57.668308Z,2025-03-05T16:35:03.162687Z,public_overview_only,NA,5,Karen,Adolph,New York University
821,Infants adapt sitting to a decreasing base of support,"As infants acquire postural control, they rely less on the base of support to keep balance. We systematically tested the development of postural control from a floor sit, where infants’ thighs and lower legs are supported by the ground, to a bench sit, where infants’ lower legs are unsupported. Six- to 9-month-old infants (N = 25) began in a floor sit with their thighs on a stationary platform and lower legs on a platform that was lowered in 2-cm increments until infants were in a bench sit with feet dangling in the air or they lost balance and fell. Each decrease in the height of the bottom platform decreased infants’ base of support and made postural control more challenging. Although bench sitting was presumably novel, all infants maintained balance in a bench sit if their feet rested on the ground. However, infants’ trunk control predicted their ability to maintain balance with their feet dangling in the air. Infants with more trunk control compensated for decreased support by progressively increasing their trunk-thigh angle (leaning backward rather than forward) and hence keeping their center of mass within their decreasing base of support. Thus, improvements in trunk control provide infants with more efficient postural-control strategies to cope with novel threats to balance. We suggest that flexibility and adaptability are integral to learning to sit and prepare infants for the next challenges in motor development.",2018-12-06T15:25:12.540743Z,2025-11-26T14:53:45.284679Z,public,SitAdapt2,5,Karen,Adolph,New York University
826,"Excerpt volume: Cultural differences in childrearing practices (constraint, exercise, massage)",Video clips illustrating cultural differences in childrearing practices,2019-01-05T13:11:09.859715Z,2025-03-05T16:35:04.588744Z,public,NA,5,Karen,Adolph,New York University
827,Variations in infants' physical and social environments shape spontaneous locomotion,"Walking infants (12- 22 months of age) playing both independently and with their caregivers in a laboratory playroom with different toys. Toy conditions (mobile toys, stationary toys) are nested within caregiver play groups (caregiver play, solitary play). Each condition lasted 8 minutes. Infants were video recorded from overhead fixed cameras and a roving hand-held camera. The maturity of infants' walking patterns was recorded on a pressure-sensitive mat. Dataset includes parent report of infant walk onset age.",2019-01-07T23:40:18.479471Z,2025-03-05T16:35:04.616606Z,public,MomNoMom,5,Karen,Adolph,New York University
835,Pilot Study: Apparatus Training,"Training lab members to run studies on slopes, drop-offs, and bridges.",2019-01-21T17:20:09.721906Z,2025-03-05T16:35:04.935917Z,public_overview_only,Apparatus Training,5,Karen,Adolph,New York University
868,Keen,"Infants in free-play wearing either flexible shoes, stiff shoes, or no shoes.",2019-03-06T14:18:18.407051Z,2025-03-05T16:35:06.239864Z,public_overview_only,Keen,5,Karen,Adolph,New York University
872,NYU Datavyu Workshop (2019-04-05),"Datavyu workshop being held at New York University on Friday, April 5th, 2019.",2019-03-25T15:15:17.917204Z,2019-03-25T15:15:17.917204Z,private,NA,5,Karen,Adolph,New York University
875,NYU Datavyu Workshop Fisher-Price 2019-04-05,Fisher Price example videos,2019-03-29T22:22:44.777712Z,2019-03-29T22:22:44.777712Z,private,NA,5,Karen,Adolph,New York University
876,Play and Learning Across a Year (PLAY) Project - Protocols & Documentation,"The Play & Learning Across a Year (PLAY) project serves as a model system for doing development science from a “big data” approach. Natural free play represents the foundation of infant learning, but we know little about how infants play, how play unfolds in real time and across development, and how individual and group differences promote infant learning and development through play. To answer these questions, the PLAY project will collect, code, and share 900 hours of video collected in the homes of children at 12, 18, and 24 months of age drawn from 30 sites across North America.

The aim of the project is to develop a new approach to developmental science that enables: (1) “big data“ science for researchers who would not otherwise have access; (2) a communal, low-cost means of collecting and coding data that retains the autonomy of individual labs; and (3) a plan for leveraging diverse expertise to address a common goal.",2019-04-01T15:48:23.515297Z,2025-03-05T16:35:07.793572Z,public,NA,5,Karen,Adolph,New York University
894,Containers dataset,Will include dataset submitted to JEXP-GEN.,2019-05-01T00:45:14.441563Z,2019-05-01T00:45:14.441563Z,private,NA,5,Karen,Adolph,New York University
897,Learning the Designed Actions of Everyday Objects,"How do young children learn to use everyday artifacts—doorknobs, zippers, and so on—in the ways they were designed to be used? Although the designed actions of such objects seem obvious to adults, little is known about how young children learn the “hidden affordances” of everyday objects. We encouraged 115 11- to 37-month-old children to open two types of containers: circular jars with twist-off lids (Experiment 1) and rectangular Tupperware-style containers with pull-off lids (Experiment 2). We varied container size to examine effects of the body-environment fit on display of the designed action and successful implementation of the designed action. Results showed a developmental progression from non-designed actions to performance of the designed twisting or pulling actions to successful implementation of the designed action. Non-designed actions decreased with age as performance of the designed action increased. Successful implementation lagged behind performance of the designed action. That is, even after children appeared to know what to do, they were still unsuccessful in opening the container. Why? For twist-offs, very large lids were difficult to manipulate, and younger children often twisted to the right, or in both directions, and did not persist in consecutive turns to the left. Larger pull-off containers required new strategies to stabilize the base, such as holding the container against the tabletop or the chest. Findings provide insights into the body-environment factors that facilitate children’s learning and implementation of the hidden affordances inherent in everyday artifacts.",2019-05-03T17:38:55.752570Z,2025-03-05T16:35:08.380874Z,public,Hidden Affordances,5,Karen,Adolph,New York University
899,PLAYProject_NYUNI,"Home visit video data sessions collected as part of NYU's contributions to the NIH-funded Play and Learning Across a Year (PLAY) Project. Session data consist of the following:
-Video files of 1-hour natural play, 5-minute structured play, house walk-through, and questionnaires
-Responses to questionnaires covering the participant’s demographics, language, temperament, and locomotion
-Ambient noise decibel meter recordings captured during the 1-hour natural play",2019-05-07T16:43:29.872325Z,2019-05-07T16:43:29.872325Z,private,NA,5,Karen,Adolph,New York University
932,PLAY Project Videos,Data collection sessions for the PLAY Project.,2019-06-13T19:06:46.479279Z,2019-06-13T19:06:46.479279Z,private,NA,5,Karen,Adolph,New York University
941,Toy dispersion and infant-caregiver free play in a lab playroom,"48 infants (24 crawling, 24 walking; 11.5-14.0 months old) and their caregivers played in two 10-minute free play conditions (toys clustered in a pile versus dispersed around the room). Condition orders were counterbalanced. Standard gait was collected for both groups (crawlers crawled on a striped walkway, walkers walked on a pressure-sensitive gait carpet). 

Exclusion notes: Subject 5 was accidentally recruited, despite being outside of the age range (~16 months).",2019-07-11T21:02:49.335896Z,2025-04-26T16:41:15.942990Z,private,WalkTalk Dataset,5,Karen,Adolph,New York University
943,“Dancing” Together: Infant–Mother Locomotor Synchrony,"Pre-mobile infants and caregivers spontaneously engage in a sequence of contingent facial expressions and vocalizations that researchers have referred to as a social “dance.” Does this dance continue when both partners are free to move across the floor? Locomotor synchrony was assessed in 13- to 19-month-old infant-mother dyads (N = 30) by tracking each partner’s step-to-step location during free play. Although infants moved more than mothers, dyads spontaneously synchronized their locomotor activity. For 27 dyads, the spatiotemporal path of one partner uniquely identified the path of the other. Clustering analyses revealed two patterns of synchrony (mother-follow, yo-yo), and infants were more likely than mothers to lead the dance. Like face-to-face synchrony, locomotor synchrony scaffolds infants’ interactions with the outside world.",2019-07-15T21:45:50.302932Z,2025-03-05T16:35:09.685322Z,public,Mom-baby,5,Karen,Adolph,New York University
945,Perceptual-Motor Challenges in Children’s Toy Play,"Some toys (e.g., popular interlocking Lego and Duplo bricks) require specific motor actions to be used as the designers intended. However, little is known about how children learn the designed actions of toys and how the perceptual-motor requirements interfere with play. We observed 91 12- to 60-month-old children and 20 adults playing with six Duplo bricks. Children showed a developmental progression from non-designed exploratory actions to successful interlocking but building only towers to constructing multiple asymmetric structures. Unsuccessful attempts to interlock were distributed evenly across age (and displayed even in adults). Findings suggest that perceptual-motor requirements impede higher levels of play. Before children can engage in pretend play or build creative structures, they must overcome the biomechanical constraints of interlocking.",2019-07-23T19:08:27.701355Z,2025-03-05T16:35:09.755848Z,public_overview_only,Duplo (old),5,Karen,Adolph,New York University
955,"Oh, Behave!","Video excerpts for article entitled ""Oh, Behave!"" in the journal Infancy based on Karen Adolph's Presidential Address to the International Congress on Infant Studies in New Orleans, May 22, 2016. Excerpts illustrate the power of video to capture the richness of behavior and the subtle details of the surrounding context. Many of the excerpts are derived from other volumes stored on Databrary.

Video 1. Karen Adolph’s Presidential Address, “Oh Behave,” to the International Congress on Infant Studies in New Orleans, May 22, 2016. Video is publicly available and was derived from the Databrary volume with the invited program from the meeting at https://nyu.databrary.org/volume/239.

Video 2. A baby’s first walking steps and improvements over the next 100 days of walking. Videos were recorded by the infant’s parents during natural activity. (Walk Day 1): First steps, fall. (Walk Day 15): Continuous steps, fall. (Walk Day 17): Walking, falling, crawling. (Walk Day 19): Walking, falling, knee walking. (Walk Day 23): Walks room to room. (Walk Day 26): Walking, falling. (Walk Day 31): Squat to stand. (Walk Day 32): Spinning, falling. (Walk Day 33): Walk to dog and dad. (Walk Day 45): Walking and carrying. (Walk Day 47): Walking outside over varying terrain. (Walk Day 92): Running. (Walk Day 100): Running and carrying. Video is publicly available.

Video 3. Video captures elements of the behavior and surrounding context that are missing from processed data. Trace from infant walking over instrumented floor and simultaneous video. See Figure 1. Video is publicly available and was derived from the Databrary volume databrary.org/volume/89.

Video 4. Real-time trace from remote eye tracker and accompanying video. Eye-tracking shows processed data representing infant’s shifts in gaze on the display. Video shows the physical and social context in which the behavior occurred. Video is publicly available and was derived from the Databrary volume databrary.org/volume/192.

Video 5. Multiple camera views of the same infant and caregiver behaviors. Fish-eye camera view (top left) shows the entire scene. Hand held, third-person camera view (top right) shows the events from an outsider’s perspective. First-person camera views show the events from the infant’s perspective (bottom left) and caregiver's perspective (bottom right). Video is publicly available and was derived from Databrary volume databrary.org/volume/135 at databrary.org/volume/135/slot/8351/-?asset=19611.

Video 6. Wearable head cameras show images in infant’s approximate field of view during natural activity in the home. Video is publicly available and was derived from the Databrary volume databrary.org/volume/112.

Video 7. Exemplar Datavyu spreadsheet of an infant and caregiver in 70s of natural activity in the home. Each column shows a behavior for the infant and the mother—the baby’s vocalizations and mother’s speech, functional language codes, emotion, object interactions, locomotion, and manual gestures. Each cell denotes the onset and offset of one behavior and cells are time-locked to the video. White cells denote events that have not yet happened, green cells are events currently happening on the video, red cells are events that have already happened. Spreadsheet shows temporal alignment among behaviors. Video is publicly available and was derived from the Databrary volume databrary.org/volume/872.

Video 8. Video demonstration of how to put a head-mounted eye tracker on a walking infant. Video is publicly available and was derived from the Databrary volume databrary.org/volume/124.

Video 9. Video demonstration of how the PLAY (Play & Learning Across a Year) research team administers the MCDI (MacArther-Bates Communicative Development Inventory). Video is available to authorized Databrary researchers and was derived from the Databrary volume databrary.org/volume/932. Authorized Databrary researchers must log into their accounts to view the video. Unauthorized Databrary researchers must request and receive authorization from their Institution for Databrary to view the video (https://www.databrary.org/resources/agreement.html).

Video 10. Video demonstration of DeLoache and colleagues’ (2004) research finding about infants’ scale errors. Excerpt shows toddler attempting to sit in a doll-sized chair. Video reveals the entire event captured in the photograph in the journal article. Video is available to authorized Databrary researchers and was derived from the Databrary volume databrary.org/volume/61. Authorized Databrary researchers must log into their accounts to view the video. Unauthorized Databrary researchers must request and receive authorization from their Institution for Databrary to view the video (https://www.databrary.org/resources/agreement.html).

Video 11. Video demonstration of Adolph’s (1997) research finding about infants plunging headlong down impossibly steep slopes when they first begin crawling and walking. Video is available to authorized Databrary researchers and was derived from the Databrary volume databrary.org/volume/28. Authorized Databrary researchers must log into their accounts to view the video. Unauthorized Databrary researchers must request and receive authorization from their Institution for Databrary to view the video (https://www.databrary.org/resources/agreement.html).

Video 12. Video demonstration of Johnson and colleagues’ (2004) procedure. Video reveals the entire event captured in Figures 1-3 in the 2004 journal article. In Figure 1 in the article, the spatiotemporal properties of the displays are represented with arrows and still pictures. In Figure 2 in the article, the infant’s position relative to the display is represented with a line drawing. The video excerpt shows the spatiotemporal properties of the display, the infant’s position relative to the display, plus other contextual factors (caregiver’s position, infant’s facial expressions and attentiveness, etc.). Video is publicly available and was derived from the Databrary volume databrary.org/volume/29.

Video 13. Video excerpt from Gordon’s (2004) studies of Piraha children and adults. Video is available to authorized Databrary researchers and was derived from the Databrary volume databrary.org/volume/10. Authorized Databrary researchers must log into their accounts to view the video. Unauthorized Databrary researchers must request and receive authorization from their Institution for Databrary to view the video (https://www.databrary.org/resources/agreement.html).

Video 14. Video demonstration of how to request permission to share participants’ video data. Video is publicly available and was derived from databrary.org/resources/guide/investigators/release/asking/examples.",2019-08-05T13:08:28.335188Z,2025-03-05T16:35:10.218123Z,public,NA,5,Karen,Adolph,New York University
956,ESC Modeling,"Children (3.5-4.5 years) wearing EEG, head-mounted eye tracking, and motion tracking in a hammering task.",2019-08-09T17:53:58.747532Z,2025-03-05T16:35:10.232559Z,public_overview_only,NA,5,Karen,Adolph,New York University
957,ESC Sparkle,"Children (3.5-4.5 years) wearing EEG, head-mounted eye tracking, and motion tracking in a hammering task.",2019-08-09T17:57:55.722557Z,2025-03-05T16:35:10.245956Z,public_overview_only,NA,5,Karen,Adolph,New York University
963,DARPA Containers,DARPA Containers Study,2019-08-29T22:40:06.980300Z,2025-03-05T16:35:10.371385Z,public_overview_only,DARPA CONTAINERS,5,Karen,Adolph,New York University
964,DARPA Duplo,DARPA Duplo Volume,2019-08-30T16:03:01.390639Z,2025-03-05T16:35:10.398136Z,public_overview_only,DARPA DUPLO,5,Karen,Adolph,New York University
988,Toy play: How children discover and implement the designed action of Duplo bricks,"Some toys (e.g., popular Lego and Duplo bricks) require specific motor actions to be used as the designers intended (interlocking the bricks). However, little is known about how children learn to discover and implement the designed actions of toys and the perceptual-motor requirements involved in toy play. We encouraged 91 12- to 60-month-old children and 20 adults to play with six Duplo bricks during a single 120 second-trial. Children showed a developmental progression in their perceptual-motor actions. The youngest children displayed non-designed exploratory actions (rotating, fingering, sliding, etc.) on single bricks or futilely attempted to interlock two bricks together. Older children interlocked bricks into flush towers. The oldest children and adults built multiple asymmetric constructions. Non-designed forms of construction (stacking and arranging bricks) were consistent across age. Unsuccessful attempts to interlock were distributed across age (and displayed even by adults) and were the result of breakdowns in perceptual-motor control. Real-time analyses of participants’ moment-to-moment behavior revealed little evidence of learning online because non-obvious object properties (fitting studs on the top of one brick to spaces on the bottom of another) and perceptual-motor requirements (e.g., aligning studs and spaces) impede discovery and implementation of designed actions in the moment. Thus, before children can engage in pretend play or build creative structures, they must overcome the perceptual and biomechanical challenges of interlocking.",2019-09-23T15:48:30.286712Z,2025-03-05T16:35:11.797795Z,public,Duplo,5,Karen,Adolph,New York University
989,Containers,Containers task,2019-09-23T20:05:27.298311Z,2025-03-05T16:35:11.812259Z,public_overview_only,NA,5,Karen,Adolph,New York University
1011,Look before you fit: The real-time planning cascade in children and adults,"Goal-directed actions involve problem solving—how to coordinate perception and action to get the job done. Whereas previous work focused on the ages at which children succeed in problem solving, we focused on how children solve motor problems in real time. We used object fitting as a model system to understand how perception and action unfold from moment to moment. Preschoolers (N = 25) and adults (N = 24) inserted three-dimensional objects into their corresponding openings in a ‘‘shape-sorting” box. We applied a new combination of real-time methods to the problem of object fitting—head-mounted eye tracking to record looking behaviors, video microcoding to record adjustments in object orientation between reach and insertion, and real-time analysis techniques (recurrent quantification analysis and Granger causality) to test the timing relations between visual and manual actions. Children, like adults, solved the problem successfully. However, adults outperformed children in terms of their speed of fitting, and speed depended on when adjustments of object orientation occurred. Adults adjusted object orientation during transport, whereas children adjusted object orientation after arriving at the box. Children’s delays in adjustment resulted from delays in looking at the target shape and its corresponding aperture. Findings show that planning is a real-time cascade of perception and action, and looking provides the basis for planning actions prospectively. We suggest that developmental improvements in problem solving are driven by real-time changes in the instigation of the planning cascade and the timing of its components.",2019-10-18T12:25:32.843106Z,2025-03-05T16:35:13.472703Z,public,shapesorter,5,Karen,Adolph,New York University
1020,Infants' Developing Environment,Infants (2-18 months of age) played independently for 10 minutes and with their caregivers for 10 minutes in a lab playroom. The dataset is recorded from eight 3rd-person camera views (.mp4). Some sessions are longitudinal.,2019-10-29T13:31:54.934830Z,2025-03-05T16:35:13.733419Z,public_overview_only,DevEv,5,Karen,Adolph,New York University
1026,Big Shoes,"Infants in free-play wearing three different-sized shoes (actual size, one size larger, or two sizes larger).",2019-11-18T19:14:40.901737Z,2025-03-05T16:35:13.924447Z,public_overview_only,NA,5,Karen,Adolph,New York University
1041,NYU Datavyu Workshop (2020-01-21),"Datavyu workshop being held at New York University on Tuesday, January 21, 2020.",2020-01-13T15:25:54.269265Z,2025-03-05T16:35:14.344881Z,public_overview_only,NA,5,Karen,Adolph,New York University
